Feature ID,Domain,Super_Groups,Super_Kingdom,Kingdom,Phylum,Class,Family,Genus,species
178030a1065cd1eae01765a3f8bba6a2,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
5d5123ce9bda73a21dc8d9640ab841d6,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Saccharomycetales,Kazachstania,Unassigned
ef9dffe6027a316cd034952f16bee8b5,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b98af30e1607f719106d9331280a45e4,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyceae,Chlamydomonadales,Chlamydomonadales_X,Chlamydomonas,Chlamydomonas_sphaeroides
a9a9669415fbd6d06707179c5d25e067,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,Unassigned,Unassigned
04535eb1276cf5e2e7df280cf1b900fc,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,Rhodotorula,Unassigned
a44ff95c01694c9b7d17176225d7a261,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
049110005f7625959185f57971564fea,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Hyphodontia,Hyphodontia_rimosissima
0fb70e44e4edb9e7fae07db214498c95,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Ustilaginomycotina,Exobasidiomycetes,Malassezia,Malassezia_sympodialis
ecd891e15bd9e1530b642d21dffcb49b,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Unassigned,Unassigned
509582e167ae05ce77eaf4a78f55d7da,Eukaryota,Obazoa,Opisthokonta,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
c19bfa00aea71ea717dfe3df60ea8b47,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Rhogostoma-lineage,Rhogostoma,Rhogostoma_sp.
a73ef5aec84ae3ab9808f675d4c8528f,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Itersonilia,Itersonilia_perplexans
974db0b34b7bf04a0a488a12819af0d5,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
5a99500286c2520812d85e5fa9eeb782,Eukaryota,Amoebozoa,Evosea,Evosea_X,Variosea,Variosea_X,WIM5-lineage,WIM5-lineage_X,WIM5-lineage_X_sp.
562c8f1755ccbd9a087ddbf19606d53e,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
4ac2b345bbab2496175399e40051face,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
2d8b689ddf4ee829c9fecf3b88817375,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
325ccffe9eceb0a3a19dd2769ca7b3ff,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
9eba786faf28c2986cfcf66b61b065f3,Eukaryota,Amoebozoa,Evosea,Evosea_X,Variosea,Protosteliida,Protosteliida_X,Protostelium,Protostelium_mycophagum
6ec8a8fd4e3253c18c29b791c07005d4,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
0da4b3baebb563a87ea13dbcd4d9d4c4,Eukaryota,Amoebozoa,Tubulinea,Tubulinea_X,Elardia,Euamoebida,Nolandellidae,Nolandellidae_X,Nolandellidae_X_sp.
0b18ee8cbee7ccbf8f24f716919a1299,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a8c210fe90c84d6a1080f7e23e9acd7d,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b2e61da40dec6db37cd6d5fd068a0571,Eukaryota,Amoebozoa,Tubulinea,Tubulinea_X,Elardia,Euamoebida,Nolandellidae,Nolandellidae_X,Nolandellidae_X_sp.
6ff777c6407f0a1fa870fea1da35ba0c,Eukaryota,Obazoa,Opisthokonta,Metazoa,Annelida,Annelida_X,Annelida_XX,Amynthas,Unassigned
f44b7a936aaeed211bc63c7c45890f3b,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
07c6e5de85c8d65edcba3cd54b7e75d2,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d260a0b286904931f9538a47b44505c8,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ebc5184fbacc9b4e1d32130109c374b1,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
314fc3edf00944de0c14829c8318c404,Eukaryota,Obazoa,Opisthokonta,Fungi,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
f9d1b2f39c3d946621b67573d92fc41e,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
35a661f9d0652d99f09eddd07be87037,Eukaryota,Obazoa,Opisthokonta,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
36e9238ec0e0dfaee9a49d5ddc75d952,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Unassigned,Unassigned
e116eb85b3c7823f38b64b02947c1bc2,Eukaryota,Amoebozoa,Discosea,Discosea_X,Centramoebia,Acanthopodida,Acanthamoebidae,Acanthamoeba,Acanthamoeba_palestinensis
d55559d547cb49656dfc2eb5e47e758c,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Leptosphaeria,Leptosphaeria_maculans
f5a3e9cfd565c1a4e285b8e31228f908,Eukaryota,Obazoa,Opisthokonta,Fungi,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
f2ff6d4ae63c1df110f6b72a6906cb84,Eukaryota,Archaeplastida,Streptophyta,Streptophyta_X,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Unassigned,Unassigned
23e416b1f631da9fac4f1ec1c2637659,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
c87dfbe66d7fed19e1efce8cd61efe61,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
6cd06ea22f43c2f863fbe5f8e3bd27cc,Eukaryota,Obazoa,Opisthokonta,Fungi,Chytridiomycota,Rhizophydiales,Rhizophydiaceae,Batrachochytrium,Batrachochytrium_dendrobatidis
657e746852b8f62446c4b23f82e6ba89,Eukaryota,Amoebozoa,Discosea,Discosea_X,Flabellinia,Vannellida,Vannellidae,Vannella,Vannella_primoblina
5fe7887d12e3b1eaa827b7f201f65afb,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
cc3697e869cf5df2f7d5bdf74c6ccb62,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
3f95ee4619c08dca481f8eebbb62bd28,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
fa6ab7652920ae262b24e109b7c82c35,Eukaryota,TSAR,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_4,Chilodonellidae,Chilodonella,Unassigned
87c607319a8288145a745c77b8e03009,Eukaryota,Obazoa,Opisthokonta,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
654cfda526fee5a9867a9faa564cf139,Eukaryota,Excavata,Discoba,Discoba_X,Heterolobosea,Tetramitia_III,Vahlkampfiidae_III,Naegleria,Unassigned
84aba5a1178c5ab5cf26546dabb82653,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Unassigned,Unassigned
b860ef7f60b2fe49a2d7ee8473bb69d4,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Unassigned,Unassigned,Unassigned
722564895a843efa4fbd87f334b11580,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
4f006bffea0a83b0eb7456bee97cd4a0,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ebcf7736e59dd02de4e52e11b060ec44,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
cbaf3d9b16b86c5dec485d1c000e4e2e,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Unassigned,Unassigned,Unassigned
faf14424ef63ace69e9a83665ebb109f,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d5691b4df4601118300bbce9b8671d51,Eukaryota,TSAR,Alveolata,Apicomplexa,Coccidiomorphea,Eimeriida,Sarcocystidae,Unassigned,Unassigned
425a8ac974d9d3701ab5163381f5888e,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
c43fb70458e2ae2fecb12c6dceeed36e,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Chelicerata,Arachnida,Unassigned,Unassigned
21606cdab1b56f06267285e121ed9021,Eukaryota,Amoebozoa,Tubulinea,Tubulinea_X,Elardia,Euamoebida,Hartmannellidae,Saccamoeba,Saccamoeba_sp.
c7f8c8ca9e360a9bcfa0ce555107dce5,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Allapsidae,Allantion,Allantion_sp.
f421b91db025eb9d75e5e471c3d0d245,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Unassigned,Unassigned
b45eaebc4a718559fc260f3b60ef1649,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
cafedb40026387be61d69bd1ffe58f37,Eukaryota,Obazoa,Opisthokonta,Fungi,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
4ecb6fad4046c59138a8ab6ae0bafdb2,Eukaryota,TSAR,Stramenopiles,Bigyra,Sagenista,Labyrinthulomycetes,Amphifilaceae,Sorodiplophrys,Sorodiplophrys_stercorea
03e08d0886f07fec47d3a5fa1c0741c7,Eukaryota,Obazoa,Opisthokonta,Metazoa,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d45ddb0fde49134768d551d92887c092,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Chelicerata,Arachnida,Unassigned,Unassigned
76dd82406ca61c3347cb060d7c3eb77a,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
87df809911b3c194d0403d973fa296fd,Eukaryota,Obazoa,Opisthokonta,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
89bf6e375a6ba52e07011fb8883e94dc,Eukaryota,Obazoa,Opisthokonta,Metazoa,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
4c09f05ad9c33cc54c85344da9b853dd,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
c2c3382acdba43c2e4a3ddbc80eadacf,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
c20c881a593cdd416cdc9a9744aaa05c,Eukaryota,Obazoa,Opisthokonta,Metazoa,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
849c20adf5391576073a6d312970232f,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d268971477a52c9568f0036c5383b980,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
14c01254f01b027f3e6f642ae1d87d0b,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
025deefb0d5dd19db47d916eb517fe16,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a52038d7bee286bcf1a0720577c247a0,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Tulasnella,Tulasnella_violea
563e2ce5a4215209f9a2b29edb7fd298,Eukaryota,TSAR,Alveolata,Ciliophora,Oligohymenophorea,Hymenostomatia,Unassigned,Unassigned,Unassigned
9629f3fe1cc0ec458919b51efa9a44d6,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Antrodia,Antrodia_xantha
46cb5fa4b8d0edab77b896bfcf5c231f,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
23929e2de0a5a48df71aef4676c5391b,Eukaryota,Obazoa,Opisthokonta,Metazoa,Nematoda,Chromadorea,Chromadorea_X,Chromadorea_XX,Chromadorea_XX_sp.
0f1fbd5775ae15a48f3c282b7ddf123e,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
14712c025fe7fd4d43108f35b215df0d,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,Cercomonas_lenta
dc9071fd4ea75b0f4966a54f62c90da1,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
76b0ae477f4e08113bfcd3574ea0df4e,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
f287232b68583344787c5c50bc6b1dca,Eukaryota,Obazoa,Opisthokonta,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
46c6f87bee09c144f9888976615d4bf4,Eukaryota,Obazoa,Opisthokonta,Fungi,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
7b34852d34f328d0458fd8d9ff2d0191,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
d5aba3ec9c1d2e526a6c806b250c9845,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Trebouxiophyceae,Watanabea-Clade,Watanabea-Clade_X,Apatococcus,Apatococcus_lobatus
74401a97317482adf17c39882f6ad839,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
18bd34675da69ce228683a9d81c7d672,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Rhogostoma-lineage,Unassigned,Unassigned
75a358584390193529f178816b7277fd,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
e3b90a2fa98c136f0d30df5a2b7c5dba,Eukaryota,TSAR,Stramenopiles,Gyrista,Mediophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Unassigned
5b1ab1ac97e0d5d7d68cac24ff89c1ab,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
7c95a769dcbc19702095b87ea960c225,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
4d502bb164a3e10071e842b54ac51492,Eukaryota,Amoebozoa,Evosea,Eumycetozoa,Myxogastria_Fuscisporidia,Unassigned,Unassigned,Unassigned,Unassigned
1834dc1e56f8182de08636c3517922d8,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
c93d9bc9f917ab4a5a3a44110e6e9986,Eukaryota,TSAR,Stramenopiles,Gyrista,Chrysophyceae,Paraphysomonadales,Paraphysomonadaceae,Paraphysomonas,Paraphysomonas_uniformis
1f79e84b1957c9aa1625c1bb061f024c,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
193fc30b0f110cee97d6754a64d1e7f8,Eukaryota,Amoebozoa,Discosea,Discosea_X,Flabellinia,Vannellida,Vannellidae,Vannella,Unassigned
63da032b99270c0d480d368232995c63,Eukaryota,Obazoa,Opisthokonta,Fungi,Chytridiomycota,Olpidiales,Olpidiaceae,Olpidium,Olpidium_brassicae
c7985e9225cf579b0f4f778753836c1b,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,Unassigned
897681961c423ac59b84b548362ae7c7,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Craspedida,Unassigned,Unassigned,Unassigned
06173a4d211f5cfa3b8bf035e25b8c7f,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Craspedida,Unassigned,Unassigned,Unassigned
7a18abf4883cb1291dbbf487a6e554b1,Eukaryota,Amoebozoa,Tubulinea,Tubulinea_X,Elardia,Euamoebida,LOS7N/I-lineage,Unassigned,Unassigned
2a62d76a9663a542fd7023a7c0594c93,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
0bd986f843cba698fab50f6621045b8c,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Pucciniomycotina,Agaricostilbomycetes,Agaricostilbomycetes_X,Agaricostilbomycetes_X_sp.
aac5c443eb114ad00030264d3a626018,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Filosa-Sarcomonadea_X,Filosa-Sarcomonadea_XX,Filosa-Sarcomonadea_XXX,Filosa-Sarcomonadea_XXX_sp.
a1beff13ad11c8d38b835f8bdf3f89f0,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Paracercomonadidae,Metabolomonas,Metabolomonas_insania
8941b4b056aaa6ad7b168707c331f4cd,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
db4056a7b653446d1449c6f01b9e3d7a,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
f0d15e5da261d461ef04f3cbea5de6fd,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Leptosphaeria,Leptosphaeria_maculans
d7f23e357b2661785875b235e7823bc0,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
e27b6e3c4e99ac97440851e999069e0d,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Unassigned,Unassigned
a2ef8238eee329ae515185ee15609492,Eukaryota,TSAR,Rhizaria,Cercozoa,Sainouroidea,Sainouroidea_X,Guttulinopsidae,Rosculus,Rosculus_liberus
0fd35ba2161561e045679a7138e9c623,Eukaryota,Obazoa,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Unassigned,Unassigned,Unassigned
76b9fd1f51c28f1537f40ff1502ae4ef,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
844235884af44122f4c4bca0adc6e394,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Granofilosea,Cryptofilida,Mesofilidae,Mesofila,Mesofila_limnetica
ceb3edcf64755008100ecd83cd10835e,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
3a257a1918c07187829693a9c0b15494,Eukaryota,Obazoa,Opisthokonta,Choanoflagellata,Choanoflagellatea,Craspedida,Monosigidae_Group_A,Monosiga,Monosiga_ovata
c3321f3f2c5eac8c57ba91cbb0766598,Eukaryota,Amoebozoa,Tubulinea,Tubulinea_X,Elardia,Euamoebida,Hartmannellidae,Unassigned,Unassigned
e4fa1c446bc05c528eb072eda8b7b0d5,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
1416227a0295bcd54af8c6be27ce5b2a,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
434bcccd67da76a9771f5d11d1e64672,Eukaryota,Amoebozoa,Tubulinea,Tubulinea_X,Elardia,Euamoebida,LOS7N/I-lineage,Unassigned,Unassigned
7b2fa1a72db60b5a9eeecca21019f198,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
4f4fce21fa42cc871f0b9d7399c9d2aa,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
9f6ee77363f9168341f12fd862406950,Eukaryota,Obazoa,Opisthokonta,Metazoa,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
babe72180c772821c1ddbb4c6888fc0c,Eukaryota,TSAR,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_4,Chilodonellidae,Chilodonella,Unassigned
1116063edbcf2720346892edae266864,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
979e2f16fa74f35e0276a43ae14e18ea,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
1b9f2eb37b4b4fcda3482f4851152278,Eukaryota,TSAR,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,Unassigned,Unassigned,Unassigned
cdc5254919f6a064b02f9f5836648cec,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b21dd28ce37a11f26a7378ae533eea03,Eukaryota:mito,Cryptista:mito,Cryptophyta:mito,Cryptophyta_X:mito,Cryptophyceae:mito,Pyrenomonadales:mito,Pyrenomonadaceae:mito,Rhodomonas:mito,Rhodomonas_salina:mito
8ef1ce9ada234cb5534657f4651a63e1,Eukaryota,Amoebozoa,Tubulinea,Tubulinea_X,Elardia,Euamoebida,Nolandellidae,Nolandellidae_X,Nolandellidae_X_sp.
add2e52b8e85f3b6942b780db00ac7a6,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Granofilosea,Limnofilida,Limnofilidae,Limnofila,Limnofila_oxoniensis
9e8e7d44548a38c97ee8b82b0f0e9506,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
5b215f90fedf6f3c1d5d2204032e7ac9,Eukaryota,Amoebozoa,Evosea,Eumycetozoa,Myxogastria_Lucisporidia,Myxogastria_Lucisporidia_X,Trichiidae,Trichia,Trichia_sordida
1d247fd1e7f378ab0d90eac5ec607742,Eukaryota,Obazoa,Opisthokonta,Metazoa,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
fff206e21d0a982a8ad6c24bacf8070c,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
f61e4054329c3c3c30e531d77ef971cc,Eukaryota,Obazoa,Opisthokonta,Metazoa,Arthropoda,Unassigned,Unassigned,Unassigned,Unassigned
4190240176f1e4a13fa3fdc0e8dd054e,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
7581ec4c5bb163c5a24472ed6a5e57c9,Eukaryota,Amoebozoa,Evosea,Evosea_X,Variosea,Variosea_X,AND16-lineage,AND16-lineage_X,AND16-lineage_X_sp.
526cc61cf4554a19529984882e704752,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
11106c37130d192af674cd8fe7a31fb5,Eukaryota,Amoebozoa,Discosea,Discosea_X,Flabellinia,Vannellida,Vannellidae,Vannella,Unassigned
132b8f8df8c7e76f255dd966ac26f9f6,Eukaryota,Obazoa,Opisthokonta,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
f1ccd816b3568301c23cc5ff71c7eca1,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
83c38ab1506a4dd51ce5064c3c122e86,Eukaryota:mito,Cryptista:mito,Cryptophyta:mito,Cryptophyta_X:mito,Cryptophyceae:mito,Pyrenomonadales:mito,Pyrenomonadaceae:mito,Rhodomonas:mito,Rhodomonas_salina:mito
ccf07731c20fddb479c5f84b3b833b06,Eukaryota,TSAR,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,Thalassomyxa-lineage,Thalassomyxa,Thalassomyxa_sp.
cd011bd4595120a37c75af959a4fd6d9,Eukaryota,Archaeplastida,Chlorophyta,Chlorophyta_X,Chlorophyceae,Sphaeropleales,Sphaeropleales_X,Bracteacoccus,Unassigned
af2cb24ee1d085dd9bd70ba9d61d9200,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
33680d5d394ac65490fea49327d8fae9,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
be3ef86d36387074235b0d1f35a95429,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
101b2b4aa7a7a5bea563dc6e0402bed1,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
e3d3a736b759853b1b12166ef2232bf4,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b0116a4a44e9b9126a5920c7df3da718,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
acda8c41cab300958a2f7bad710cd6ec,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Leptosphaeria,Leptosphaeria_maculans
2fa4b00762ffe323b72c4ce710d15b84,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
42d593c454f7c8477986116b5a6e9bb7,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
a3fb59db460cef17e71b754ef8c9248a,Eukaryota:mito,Obazoa:mito,Opisthokonta:mito,Fungi:mito,Ascomycota:mito,Pezizomycotina:mito,Sordariomycetes:mito,Beauveria:mito,Beauveria_bassiana:mito
0178e6e6834c94b2ff75be6226707f85,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
1c8775b7745e1df94857dc369921dc30,Eukaryota,TSAR,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Proleptomonadidae,Proleptomonas,Proleptomonas_faecicola
4820232ef8e9e1cff8484a8a5ad0a026,Eukaryota,Obazoa,Opisthokonta,Fungi,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
7d27bf7a75707daff21df8aa9d8f52ff,Eukaryota,Obazoa,Opisthokonta,Fungi,Ascomycota,Unassigned,Unassigned,Unassigned,Unassigned
9fe1dd4300b1e6c7b96f96a16594c3d0,Eukaryota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
